,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,target
129,0.3154536,0.4501284,0.3036489,0.46973336,0.30087546,0.4371025,0.3167847,0.4853186,0.31530726,0.41427958,0.39589486,0.5201172,0.38822255,0.37088162,0.43072253,0.6363561,0.408957,0.25587776,0.3588577,0.6901793,0.31836513,0.2098895,0.6130182,0.48813665,0.61059284,0.39818582,0.6157695,0.6489086,0.60505605,0.2401449,0.75471705,0.63641787,0.75720215,0.247923,goddess
130,0.19783786,0.5913806,0.18134326,0.59850055,0.17740095,0.5649644,0.19740072,0.5901801,0.19531237,0.5101095,0.3219365,0.62495506,0.3107291,0.45213473,0.32387176,0.75878733,0.27009588,0.32064658,0.20447475,0.7641015,0.10704814,0.322103,0.6086255,0.5685898,0.6029298,0.4601429,0.69052684,0.7610092,0.7117026,0.29107738,0.87020886,0.7165035,0.91438484,0.253591,goddess
131,0.14981295,0.4188287,0.13875885,0.44842982,0.13345964,0.4132485,0.1662851,0.49461707,0.14994419,0.40926346,0.29071885,0.5334747,0.28517303,0.36550337,0.34107134,0.6779014,0.3278041,0.24346143,0.33587334,0.8216874,0.32035273,0.14391051,0.56263053,0.5067783,0.56493664,0.38601312,0.65209246,0.6790447,0.6168945,0.16875194,0.8896932,0.78054535,0.83312005,0.14929265,goddess
132,0.40092945,0.48679015,0.39204285,0.4889772,0.38927624,0.48391828,0.40740454,0.49144465,0.4002269,0.48467872,0.44520658,0.48044747,0.4449081,0.49334762,0.3758301,0.44903857,0.37685415,0.49711213,0.32074267,0.4050771,0.31424055,0.40317473,0.59840924,0.45117903,0.5965682,0.50034755,0.5965611,0.363257,0.59544206,0.60869807,0.6892232,0.37588632,0.6894159,0.5872785,goddess
133,0.29927966,0.49390388,0.28910148,0.50691444,0.28872645,0.47989914,0.30078816,0.5255489,0.30617186,0.4660421,0.3713984,0.55906725,0.374639,0.42884576,0.46013114,0.58479,0.45417723,0.41907215,0.4337164,0.5564593,0.41923773,0.4960072,0.5379866,0.53437436,0.54343414,0.46092856,0.5782231,0.68441415,0.58376575,0.3160777,0.73732615,0.6662566,0.7334279,0.32899207,goddess
134,0.3580677,0.7213654,0.35041294,0.7329558,0.3492989,0.71099514,0.35805374,0.7478715,0.3576923,0.6981751,0.4011591,0.75912726,0.40271032,0.6808653,0.37999505,0.8301999,0.3847818,0.60989916,0.33809155,0.85047954,0.3388023,0.59529376,0.53896797,0.7459606,0.54057175,0.68383706,0.62709403,0.81431127,0.62650263,0.6148461,0.70861113,0.80459726,0.7094382,0.6102289,goddess
135,0.2957763,0.48632392,0.2829254,0.49838352,0.28356194,0.4718485,0.2916659,0.5110394,0.29304427,0.4550161,0.35510108,0.5408835,0.35460934,0.43113506,0.3832671,0.6291198,0.38246712,0.35324177,0.29552186,0.64494276,0.37140366,0.33251625,0.5463214,0.52107275,0.5436876,0.44833452,0.59191394,0.65714157,0.58271945,0.32582724,0.72788924,0.68887556,0.7313776,0.29799116,goddess
136,0.19555788,0.50288165,0.17612122,0.5177437,0.1743723,0.48212922,0.19465081,0.54074734,0.19297877,0.4555878,0.28473634,0.58017737,0.27085826,0.40274438,0.2619793,0.72541726,0.22459489,0.2717144,0.13017815,0.71347106,0.10298236,0.28381437,0.5524324,0.538258,0.5538397,0.42558998,0.6171371,0.7339565,0.6494725,0.24897921,0.8245338,0.73566693,0.85468763,0.22751343,goddess
137,0.23037174,0.4914884,0.20613545,0.50851154,0.20851748,0.47600412,0.21040535,0.5302603,0.2111519,0.45501372,0.30648702,0.57582295,0.30759668,0.41129684,0.422413,0.639485,0.4509288,0.36275753,0.38501173,0.52100015,0.38776684,0.4698019,0.53305244,0.5411149,0.532338,0.44052932,0.6057273,0.72243965,0.6013059,0.24904585,0.79691476,0.7152888,0.7898965,0.25427887,goddess
138,0.31382528,0.5329431,0.2961905,0.551711,0.29612762,0.5177139,0.30717516,0.57295513,0.30815774,0.49810803,0.3896,0.61286366,0.38602397,0.45333332,0.43491778,0.7245094,0.4202068,0.33925828,0.33440584,0.72754204,0.30795896,0.33823997,0.6204795,0.5734414,0.61923665,0.4864257,0.6639516,0.73562586,0.6620604,0.33046144,0.8265693,0.71661174,0.81622565,0.35271043,goddess
139,0.37445349,0.47422075,0.35861433,0.46377242,0.35918272,0.4899724,0.3696772,0.4460747,0.36912152,0.5081193,0.4544625,0.41005856,0.45327407,0.5390326,0.46972418,0.29750487,0.4708447,0.6633158,0.37054628,0.27570438,0.36860645,0.659991,0.66136456,0.43824443,0.66562045,0.5221268,0.6555967,0.28306863,0.64842236,0.6629518,0.8373558,0.29366755,0.8345026,0.6573893,goddess
140,0.28002548,0.48485327,0.2648409,0.4978158,0.26765436,0.46908396,0.28487703,0.51782304,0.28695646,0.4528063,0.36174357,0.5614879,0.36926603,0.415799,0.39222986,0.6658208,0.39514825,0.3211809,0.29829684,0.6930772,0.30008832,0.30041987,0.5479326,0.54632956,0.5513467,0.45172042,0.6408608,0.6844894,0.65262353,0.32253474,0.79236263,0.67387867,0.8012806,0.31901392,goddess
141,0.23847029,0.46492803,0.21351168,0.48764783,0.21328168,0.43881643,0.23448668,0.5126664,0.23641376,0.41217837,0.32718945,0.5615464,0.35928234,0.38114595,0.47830042,0.64892054,0.5148129,0.30712965,0.5101657,0.55039674,0.51614237,0.43454885,0.5762969,0.54394907,0.5833521,0.42291126,0.63044256,0.75315917,0.6328056,0.2037076,0.8186232,0.7228191,0.83054376,0.27968508,goddess
142,0.21459769,0.54121614,0.19437283,0.5567554,0.19216953,0.5231737,0.20704108,0.573642,0.20379153,0.49781477,0.29061446,0.6220498,0.28699428,0.44842124,0.3421929,0.7369703,0.33153903,0.32951808,0.25492358,0.76809144,0.236844,0.30166322,0.5198738,0.5804564,0.5205639,0.4846419,0.6323681,0.73791254,0.6374393,0.32348153,0.83507174,0.7875394,0.82617605,0.32035667,goddess
143,0.3544622,0.5285076,0.34458852,0.52321804,0.3444148,0.52668506,0.36089808,0.5190444,0.3600043,0.5291816,0.42140335,0.5061373,0.42564893,0.5337622,0.31415564,0.50499415,0.32475454,0.5398011,0.25260836,0.52349055,0.25361502,0.5283501,0.5835602,0.5134219,0.5867794,0.5347705,0.6322684,0.3890319,0.6310777,0.65787536,0.74950564,0.66323847,0.75695366,0.66481847,goddess
144,0.2864386,0.52885133,0.26953322,0.5430446,0.2724929,0.5099939,0.2772821,0.56364894,0.283421,0.49131304,0.35638973,0.59954876,0.36770147,0.45647535,0.46387514,0.60684603,0.47048968,0.46172768,0.39950478,0.5531019,0.40375757,0.5128375,0.55057806,0.5785657,0.5532276,0.49494717,0.61448455,0.7207556,0.609954,0.34889847,0.78289914,0.7346591,0.780987,0.3203624,goddess
145,0.32413113,0.5276649,0.31219137,0.5398932,0.3131405,0.51650584,0.31792983,0.5565243,0.32041997,0.49948546,0.3633663,0.59088403,0.36680168,0.46317515,0.3902915,0.6736927,0.3812552,0.38319814,0.3158405,0.69310856,0.30163607,0.35192478,0.52713966,0.5567548,0.52925926,0.49286103,0.56697303,0.6916902,0.5682512,0.36014244,0.7059173,0.68555295,0.7116715,0.36440206,goddess
146,0.30423617,0.49389774,0.28686982,0.5124717,0.28746733,0.49141067,0.29476577,0.564346,0.29662234,0.5109434,0.38826066,0.6124991,0.39529765,0.4712126,0.5240123,0.59003675,0.5237196,0.39548594,0.49015722,0.50305986,0.5007927,0.44455466,0.64497125,0.57875806,0.63378835,0.4891779,0.71242,0.60992515,0.6653065,0.30221677,0.9216804,0.5836977,0.86696947,0.31074655,goddess
147,0.30423617,0.49389774,0.28686982,0.5124717,0.28746733,0.49141067,0.29476577,0.564346,0.29662234,0.5109434,0.38826066,0.6124991,0.39529765,0.4712126,0.5240123,0.59003675,0.5237196,0.39548594,0.49015722,0.50305986,0.5007927,0.44455466,0.64497125,0.57875806,0.63378835,0.4891779,0.71242,0.60992515,0.6653065,0.30221677,0.9216804,0.5836977,0.86696947,0.31074655,goddess
148,0.28192306,0.45472658,0.27473146,0.44003725,0.27694696,0.43591818,0.29849753,0.41289127,0.3095439,0.402251,0.35024315,0.47650546,0.41083002,0.36186716,0.4909671,0.46904254,0.5436784,0.36781698,0.5920767,0.36177275,0.59775263,0.35536787,0.5614708,0.58566886,0.5786723,0.4866373,0.5910163,0.7623277,0.58931303,0.31348863,0.7809894,0.7827704,0.7651297,0.33004913,goddess
149,0.23948048,0.49035332,0.23310857,0.5071619,0.2328714,0.47484696,0.26136392,0.52636427,0.26209685,0.45615026,0.32674176,0.55349797,0.32959414,0.42416447,0.1973323,0.6055473,0.20741123,0.37687218,0.094640166,0.5471656,0.09790727,0.4303351,0.58107066,0.5502515,0.576279,0.44379222,0.6805665,0.70276105,0.69582427,0.29136336,0.8468527,0.70620054,0.8497826,0.28122437,goddess
150,0.3665673,0.48772144,0.35439807,0.49767885,0.35475558,0.4719704,0.36165172,0.5102933,0.3638655,0.45356914,0.42964888,0.55410856,0.4347014,0.4166639,0.45805427,0.6541571,0.45989895,0.31074584,0.366861,0.68792033,0.40009254,0.28956738,0.64609516,0.53137827,0.6479095,0.45039737,0.67212576,0.6791074,0.6589351,0.30173483,0.81533504,0.68157244,0.8268525,0.2906266,goddess
151,0.2727975,0.5785477,0.26146996,0.5955926,0.25769675,0.56529456,0.27438286,0.6102192,0.27409148,0.5417582,0.33913457,0.64387226,0.3373711,0.49672806,0.33125266,0.74274135,0.33333132,0.40564927,0.2360596,0.76452726,0.23815423,0.39297518,0.5410992,0.60800767,0.53980243,0.51808196,0.6611184,0.72421205,0.66615695,0.42435786,0.7778606,0.69249815,0.78249973,0.42638946,goddess
152,0.27813855,0.48218212,0.26619807,0.49515736,0.26590857,0.47114515,0.2863908,0.51676583,0.282677,0.4590958,0.34422868,0.54204035,0.34396932,0.42923868,0.3292362,0.63668776,0.3357937,0.36321303,0.22064345,0.63360363,0.2363104,0.35667604,0.5184947,0.5142857,0.51465887,0.4418301,0.6242604,0.6278957,0.5884275,0.3187233,0.76971996,0.6507968,0.7072996,0.34063992,goddess
153,0.36611363,0.49415156,0.36143017,0.4977095,0.35898066,0.4867623,0.37348503,0.5023808,0.37084672,0.4661325,0.41384646,0.5223393,0.41321695,0.44755393,0.3027773,0.53286886,0.2935822,0.4635483,0.22223005,0.54425037,0.20907459,0.45714816,0.5808865,0.52091223,0.58050126,0.46825302,0.6318725,0.63001287,0.68729633,0.38653037,0.7252023,0.6072173,0.7976463,0.36102316,goddess
154,0.34298596,0.51438445,0.33263826,0.5200517,0.33672437,0.50362396,0.34352583,0.53531563,0.34902352,0.488667,0.38070473,0.556915,0.39267594,0.46657252,0.38685542,0.6270529,0.39417776,0.39918333,0.3328214,0.64816964,0.3451154,0.37375683,0.524894,0.5457433,0.5252204,0.48657548,0.5540196,0.65186787,0.5512527,0.38793492,0.6511632,0.6375072,0.66245496,0.3937623,goddess
155,0.17646681,0.53827125,0.16260196,0.5421657,0.16210501,0.5103626,0.16373493,0.519343,0.17091165,0.45862335,0.27213007,0.5636358,0.26924998,0.40550527,0.31930554,0.6801697,0.32761937,0.31654835,0.22709332,0.74270916,0.21858923,0.25380194,0.52204216,0.5166812,0.5199975,0.41504762,0.5957687,0.69460917,0.6165925,0.2931748,0.8084785,0.64911956,0.84822834,0.27930403,goddess
156,0.36653894,0.51860857,0.3602466,0.52417594,0.3609621,0.50985694,0.3684935,0.5377321,0.37228844,0.49693424,0.410106,0.5606452,0.41162,0.47749686,0.4027128,0.62457496,0.40084165,0.40705523,0.378476,0.6606731,0.37180376,0.37059224,0.5281673,0.5408769,0.5287394,0.49099982,0.5960081,0.6004919,0.5948526,0.44321093,0.6856725,0.6097531,0.68201846,0.42607093,goddess
157,0.43763524,0.5042192,0.42817575,0.51632637,0.42655253,0.49829018,0.43333396,0.5285784,0.43115744,0.481768,0.47083676,0.5591183,0.47071224,0.45237708,0.47348768,0.6282619,0.4752384,0.3771209,0.40511352,0.64179313,0.39922148,0.3636869,0.63026404,0.53580344,0.6327922,0.4805697,0.6762649,0.6332426,0.6668634,0.38214386,0.78226686,0.6418351,0.7618364,0.3716733,goddess
158,0.3130268,0.44954655,0.29860583,0.46482497,0.29872364,0.44342804,0.2966376,0.49556836,0.29601064,0.45335376,0.34855077,0.52251875,0.3577077,0.43880925,0.43877038,0.510735,0.44561785,0.4254781,0.40873486,0.43892044,0.4054608,0.4194847,0.5105449,0.5414469,0.5124683,0.48394424,0.55284256,0.61562526,0.52670854,0.35989782,0.68518436,0.6148997,0.64692557,0.39340183,goddess
159,0.32947904,0.50506866,0.31384182,0.519084,0.31113297,0.48871657,0.3227631,0.53729355,0.32147825,0.46859846,0.38221753,0.5726407,0.38621497,0.43796897,0.39298475,0.66504604,0.4188883,0.33295944,0.35276803,0.7431164,0.38720462,0.2976942,0.56750757,0.55355597,0.57396436,0.47039625,0.5796486,0.7021548,0.56205356,0.3286745,0.7210268,0.7751756,0.71771854,0.24719892,goddess
160,0.2957763,0.48632392,0.2829254,0.49838352,0.28356194,0.4718485,0.2916659,0.5110394,0.29304427,0.4550161,0.35510108,0.5408835,0.35460934,0.43113506,0.3832671,0.6291198,0.38246712,0.35324177,0.29552186,0.64494276,0.37140366,0.33251625,0.5463214,0.52107275,0.5436876,0.44833452,0.59191394,0.65714157,0.58271945,0.32582724,0.72788924,0.68887556,0.7313776,0.29799116,goddess
161,0.32413113,0.5276649,0.31219137,0.5398932,0.3131405,0.51650584,0.31792983,0.5565243,0.32041997,0.49948546,0.3633663,0.59088403,0.36680168,0.46317515,0.3902915,0.6736927,0.3812552,0.38319814,0.3158405,0.69310856,0.30163607,0.35192478,0.52713966,0.5567548,0.52925926,0.49286103,0.56697303,0.6916902,0.5682512,0.36014244,0.7059173,0.68555295,0.7116715,0.36440206,goddess
162,0.40685952,0.51931393,0.39916962,0.5097507,0.39912558,0.5206343,0.40950283,0.49859053,0.40459192,0.53254944,0.43955705,0.47181568,0.44024146,0.5461978,0.4478804,0.40935558,0.41542077,0.6062877,0.40650973,0.40509957,0.39599156,0.6072544,0.5718308,0.48227474,0.57361525,0.5644649,0.58100206,0.3997419,0.5732804,0.6277588,0.63177073,0.42070538,0.6484544,0.60999125,goddess
163,0.28488868,0.70092344,0.2747491,0.7148537,0.2741874,0.68685836,0.28859943,0.73125315,0.29290473,0.669676,0.36140567,0.76652825,0.3596625,0.6403475,0.38110086,0.85455644,0.37505025,0.54901415,0.28725582,0.8700899,0.29398513,0.5527189,0.5583591,0.7402451,0.55712646,0.66092,0.62366396,0.8568313,0.62310404,0.54717904,0.73854244,0.8547432,0.74944556,0.5560443,goddess
164,0.13088971,0.45792913,0.12319478,0.48630163,0.11644475,0.4555875,0.15382434,0.535431,0.13121049,0.4655076,0.28557968,0.5708169,0.27732962,0.41099796,0.45127797,0.61386496,0.4245189,0.40105066,0.47942325,0.7703182,0.4359152,0.27048996,0.56477183,0.5390839,0.56847805,0.4143563,0.66457224,0.72221315,0.6339928,0.19590549,0.9219594,0.83051264,0.8560648,0.17619072,goddess
165,0.26190156,0.46764776,0.2444149,0.48259652,0.24655764,0.45079136,0.24879697,0.5000969,0.25568098,0.431224,0.34409207,0.54312664,0.35051107,0.39623177,0.4753312,0.57214224,0.470878,0.36854312,0.57886416,0.63424873,0.5828221,0.32708192,0.54703,0.51086384,0.5507262,0.4230613,0.60708916,0.6350255,0.60491514,0.30183464,0.702808,0.6411556,0.7515156,0.27576017,goddess
166,0.3513362,0.6627387,0.3452251,0.6737652,0.34271944,0.6537014,0.36348876,0.6879804,0.35887194,0.63935727,0.43064374,0.70340586,0.4054051,0.60039604,0.4654531,0.78765315,0.4147942,0.5239607,0.3872387,0.80662286,0.36333835,0.5075274,0.5859879,0.66471314,0.5837066,0.59928286,0.6137568,0.78040093,0.61020327,0.52022946,0.71816146,0.79097307,0.7352421,0.4784095,goddess
167,0.32881343,0.5292566,0.31468028,0.53557587,0.31518388,0.51109403,0.32154655,0.5288523,0.32723325,0.48108003,0.39662462,0.55839896,0.40072656,0.44739458,0.49044985,0.62127733,0.49673557,0.38776523,0.54667324,0.65951693,0.54968107,0.3435876,0.5420647,0.5315947,0.54421216,0.4670814,0.56904984,0.66533405,0.5695754,0.3436938,0.69966507,0.6557518,0.6591617,0.35045624,goddess
168,0.49651417,0.8043298,0.51632154,0.8201307,0.50618124,0.82034844,0.5664222,0.8112496,0.54460275,0.8139054,0.58006763,0.7342452,0.51337,0.72312784,0.6306945,0.602578,0.52432567,0.60020626,0.6421596,0.48121804,0.5350653,0.47719628,0.56074303,0.47375792,0.5047279,0.47872275,0.41071483,0.35943353,0.40330526,0.36346322,0.5882086,0.28128207,0.55795735,0.29125488,goddess
169,0.22393589,0.48663586,0.20452112,0.5085674,0.20190468,0.4668095,0.21528707,0.5326444,0.21344712,0.43897244,0.31795093,0.58593035,0.31473807,0.38540038,0.2307187,0.7311007,0.22436325,0.25508118,0.085967265,0.7124951,0.07360689,0.22669062,0.6173085,0.56051445,0.6208856,0.42830598,0.7044294,0.79078484,0.6919699,0.20273733,0.92795575,0.8420675,0.9265303,0.15144914,goddess
170,0.23263842,0.48997343,0.21368328,0.5077934,0.2161138,0.46872294,0.22647887,0.52768314,0.23085672,0.45225736,0.32020417,0.5798758,0.32063898,0.39941514,0.42828614,0.62508786,0.4331549,0.34693754,0.3900615,0.50186735,0.39089477,0.4604904,0.5693463,0.5463877,0.5699525,0.44190595,0.63878214,0.73131967,0.6415541,0.24670486,0.85369414,0.7376572,0.8621945,0.27197862,goddess
171,0.384904,0.5007639,0.36648497,0.5148935,0.36508343,0.4806541,0.37648505,0.53663915,0.37579983,0.45896527,0.43981475,0.5708961,0.43838674,0.42697296,0.32402715,0.6253025,0.33761728,0.37512177,0.19469905,0.64280075,0.21065149,0.3629955,0.6874422,0.53669345,0.6860611,0.44840044,0.7088406,0.73966897,0.6955432,0.25569522,0.89769685,0.73286474,0.8844477,0.28699148,goddess
172,0.4800895,0.5092944,0.47408015,0.5098381,0.47642273,0.5104382,0.46676713,0.5121179,0.47063094,0.5209366,0.47590518,0.5067059,0.48459455,0.5325551,0.52519816,0.38070732,0.52467054,0.6516482,0.5966165,0.34839496,0.59639966,0.66672057,0.5920092,0.50875413,0.59396493,0.512365,0.6059426,0.655382,0.6151912,0.3583278,0.7361528,0.6606198,0.74827003,0.34129176,goddess
173,0.28002548,0.48485327,0.2648409,0.4978158,0.26765436,0.46908396,0.28487703,0.51782304,0.28695646,0.4528063,0.36174357,0.5614879,0.36926603,0.415799,0.39222986,0.6658208,0.39514825,0.3211809,0.29829684,0.6930772,0.30008832,0.30041987,0.5479326,0.54632956,0.5513467,0.45172042,0.6408608,0.6844894,0.65262353,0.32253474,0.79236263,0.67387867,0.8012806,0.31901392,goddess
174,0.19113025,0.51139605,0.1785807,0.53070843,0.1784045,0.4961003,0.19367787,0.55062175,0.1944738,0.4771536,0.2776925,0.5832256,0.26973274,0.4334955,0.29946518,0.7068984,0.29405332,0.31337216,0.19985853,0.7360396,0.1935251,0.2797718,0.5072233,0.5452467,0.5084524,0.4527496,0.66272974,0.65912944,0.6736518,0.3569469,0.8180257,0.69306886,0.8269085,0.3233246,goddess
175,0.36630997,0.50148636,0.34842205,0.5175859,0.34950292,0.4867396,0.36050364,0.53708,0.36237168,0.4682945,0.41675302,0.5693234,0.4258315,0.4303844,0.36209267,0.6757974,0.38760877,0.31594256,0.25414443,0.6846496,0.27166724,0.3004688,0.65816206,0.5388239,0.657447,0.44232893,0.7182717,0.7155081,0.7048234,0.26508024,0.8766167,0.6473484,0.8705353,0.29045278,goddess
176,0.39524895,0.07603927,0.37089586,0.07257357,0.37110746,0.069975734,0.33317125,0.10961406,0.3336795,0.10622599,0.36605203,0.20908573,0.36970872,0.21609637,0.5519425,0.2062217,0.5314958,0.21276447,0.70724124,0.18280146,0.65492415,0.20599303,0.44731218,0.4724378,0.44518575,0.47600478,0.5408871,0.69669616,0.5383725,0.6942224,0.62519884,0.9176578,0.61821926,0.8867664,plank
177,0.4447139,0.08895259,0.41661114,0.079139024,0.4189275,0.078073494,0.38451755,0.11232674,0.38477814,0.11106708,0.43282843,0.21612982,0.42277595,0.24694812,0.6211134,0.23805258,0.59250474,0.28081733,0.78110015,0.25129503,0.7247126,0.2845004,0.49357313,0.49003148,0.4880875,0.49673414,0.57356894,0.7143728,0.57301784,0.71589273,0.66773975,0.9245925,0.66170454,0.9141955,plank
178,0.34385976,0.8094889,0.35374135,0.8265605,0.3548746,0.8242311,0.3958966,0.82717776,0.3960367,0.82639277,0.4339727,0.7742917,0.4247352,0.74540484,0.56655586,0.7625531,0.55900395,0.75261873,0.68180335,0.76055336,0.65309227,0.74597824,0.50414175,0.51575005,0.49467856,0.5187895,0.5918996,0.3511741,0.5864038,0.34996432,0.66367286,0.20458746,0.66196245,0.20388916,plank
179,0.42165643,0.22131793,0.42517298,0.20355979,0.43502614,0.20177746,0.45845926,0.20480137,0.4849453,0.21115613,0.41412914,0.2995377,0.5503233,0.2785945,0.3332662,0.30921945,0.666734,0.28334856,0.25392422,0.29952207,0.7825788,0.25168222,0.5377722,0.5044836,0.5826904,0.4834438,0.6561445,0.6416793,0.6868929,0.32728684,0.7918495,0.7884345,0.81015587,0.26652092,plank
180,0.41945118,0.7879325,0.42612153,0.8180634,0.4130488,0.80736893,0.47875577,0.82635874,0.44270182,0.8088138,0.587779,0.7596378,0.43009883,0.6950108,0.7352048,0.7596834,0.30171454,0.6260591,0.86811125,0.7815694,0.18324701,0.5703635,0.6508732,0.49009156,0.57744515,0.47076485,0.7929987,0.3326782,0.6624358,0.37595615,0.877299,0.14742248,0.18030064,0.4758879,plank
181,0.46226928,0.3585388,0.46172035,0.34837365,0.46888524,0.3484422,0.48329335,0.35171163,0.5038434,0.36214018,0.46114403,0.41514826,0.54339063,0.4042383,0.35344622,0.42341787,0.6446651,0.40380198,0.2810778,0.40984318,0.7265434,0.37765273,0.51485157,0.5582726,0.5599377,0.55741173,0.6255417,0.5734794,0.661229,0.6664847,0.73301554,0.5744207,0.71879405,0.765336,plank
182,0.50958157,0.26951134,0.5083287,0.25083503,0.5218196,0.25022042,0.5392639,0.24528682,0.5675951,0.24795769,0.5203588,0.33531603,0.64818347,0.29478133,0.40520185,0.35489875,0.7671787,0.30428234,0.31987673,0.35190254,0.85187817,0.29973763,0.64365774,0.51631135,0.7111535,0.47927892,0.7554889,0.6591686,0.7904526,0.6346035,0.83375263,0.7840817,0.8485223,0.77470034,plank
183,0.42927736,0.17224036,0.40999502,0.1665363,0.41131553,0.16497535,0.37981528,0.19649415,0.3795324,0.19118896,0.39375222,0.26682588,0.3914044,0.29397473,0.5427562,0.31575173,0.5229441,0.33563298,0.6532862,0.31664982,0.62281054,0.34656498,0.4425971,0.5110432,0.43754578,0.51703393,0.5318593,0.68444574,0.5269096,0.68889874,0.59107876,0.8587641,0.57973576,0.84285414,plank
184,0.32721615,0.45381683,0.31079745,0.46184453,0.32301825,0.43509394,0.31792727,0.48797464,0.3444473,0.43332952,0.36866808,0.53450835,0.4236542,0.43361884,0.2537328,0.5273842,0.42924178,0.34711605,0.14989887,0.49708638,0.42187768,0.239465,0.5621171,0.610644,0.5868832,0.5440823,0.65514225,0.7502351,0.75572324,0.59266824,0.63688004,0.6367366,0.88246936,0.6218133,plank
185,0.47213835,0.699916,0.46566653,0.71286595,0.46183562,0.7032165,0.4228229,0.7089662,0.41255173,0.68607545,0.40297902,0.69140387,0.4159196,0.59872293,0.5287509,0.6848969,0.56013256,0.5963361,0.62220013,0.6965295,0.67272395,0.60300404,0.42873785,0.4559995,0.42672127,0.4365326,0.4876572,0.3522558,0.49197158,0.3307105,0.5240352,0.28191316,0.5388626,0.23357859,plank
186,0.46501347,0.24593352,0.46025237,0.23427138,0.47722912,0.22634923,0.4815027,0.2362216,0.5162184,0.23077027,0.46140343,0.31112605,0.56476736,0.27879214,0.36650833,0.35830402,0.6761439,0.2843642,0.2818585,0.41758212,0.7647795,0.27787867,0.54811835,0.47309935,0.6208838,0.47324273,0.4035747,0.46841055,0.7047633,0.59900326,0.2812543,0.46525785,0.76249456,0.7077668,plank
187,0.5861386,0.1935102,0.5877447,0.18195966,0.593222,0.18044464,0.5961881,0.19121173,0.61561143,0.19445543,0.54863334,0.25114113,0.6519939,0.2686227,0.41626394,0.2794255,0.7643256,0.29455027,0.31316516,0.27310294,0.86865175,0.2679925,0.64183486,0.49486822,0.69710934,0.47800308,0.7711648,0.68044615,0.8691579,0.737777,0.8577759,0.72596693,0.8632047,0.72699064,plank
188,0.53995633,0.7672121,0.5248618,0.7575209,0.52516484,0.7570795,0.52553934,0.7187362,0.5273064,0.7117994,0.56766576,0.66491205,0.5791651,0.6728725,0.6992049,0.643341,0.7175411,0.6451109,0.798144,0.65080035,0.8193052,0.6543424,0.66171336,0.45361692,0.66955733,0.4594757,0.72205234,0.29834443,0.7393641,0.30104738,0.7534846,0.122963086,0.7702138,0.11040501,plank
189,0.446825,0.70874095,0.4590931,0.71898025,0.43049407,0.7244228,0.48857933,0.71091664,0.42640325,0.72990197,0.51351386,0.6555548,0.38683265,0.67756194,0.6077251,0.6514877,0.3143022,0.67070675,0.6873658,0.66405165,0.21317177,0.7034339,0.5037582,0.48103613,0.43657863,0.4699974,0.5782475,0.37320673,0.38525242,0.34654516,0.67754614,0.25352544,0.40109715,0.35005605,plank
190,0.48279864,0.28336394,0.46862552,0.27205145,0.49652916,0.2689391,0.46811748,0.28457296,0.5248158,0.2834492,0.44866332,0.34004503,0.55457413,0.3290691,0.3639995,0.36700636,0.6603992,0.34985375,0.27890715,0.35443565,0.74453914,0.33007815,0.52461374,0.51661205,0.58842456,0.4929961,0.63016415,0.6498575,0.6706184,0.62902135,0.7074611,0.7688532,0.7390329,0.75345683,plank
191,0.4377712,0.9070779,0.4159848,0.9192254,0.41625747,0.9193368,0.38249302,0.885847,0.38053966,0.88248557,0.39565954,0.77126306,0.39988726,0.7735693,0.5502688,0.7453517,0.56657374,0.74572897,0.66581327,0.7539107,0.71637654,0.75903267,0.4470973,0.5098962,0.44903573,0.507563,0.53532284,0.29338428,0.5419947,0.29757053,0.6210046,0.08632284,0.6360986,0.078628644,plank
192,0.53500706,0.8160889,0.54692304,0.8394656,0.52022624,0.822957,0.565318,0.8304137,0.51122296,0.7984127,0.61042583,0.75983095,0.5078954,0.73191226,0.7114429,0.74380916,0.3835022,0.6796095,0.7448088,0.75396574,0.27661595,0.68240714,0.66227233,0.52040654,0.5901561,0.50206363,0.71227264,0.3495447,0.6494961,0.3410762,0.7471198,0.19287935,0.70614696,0.19160686,plank
193,0.4995888,0.81855434,0.4806078,0.82887733,0.47946525,0.83043814,0.4447207,0.8066828,0.44295737,0.804474,0.4642247,0.7187722,0.45742667,0.7254274,0.6076559,0.7068745,0.6087499,0.7193186,0.7053108,0.7049756,0.7172922,0.71733516,0.49237084,0.49216565,0.49071944,0.4941545,0.569161,0.32250953,0.57302225,0.32076624,0.6391521,0.16096717,0.63617015,0.15323007,plank
